comment,label,label2
giving freelee a reason to make a new video.. god dammit,1,NOT
try to get a meat substitute so you don't crave it,1,NOT
fruit is great but it won't fill you up throw in sweet potatoes green veggies whole wheat grains,1,NOT
you also have to eat a lot of grains like beans there are many delicious and creative vegan dishes you can try so you dont get bored so look up some vegan recipes online and have fun 🏼,1,NOT
peanut butter and jam on ezekiel bread guacamole pasta beans rice sourdough bread ciabatta soooooooooooooooo many yummy things,1,NOT
oreos are vegan ,1,NOT
omg i think i'm gonna cry! girl veganism is not just a diet i eat so much vegan junk food d vegans have fat too please don't restrict you are beautiful good luck on your journey xxxx,1,NOT
this was made a month ago i wonder how it's been for her.,1,NOT
when you go get coffee just ask for non dairy milk they have coconut almond and soy milk at starbucks,1,NOT
i'm really happy for you trish i hope you achieve your goal i'm a big fan and i can see this working out for you good luck!,1,NOT
good luck girl i am trying the same lifestyle myself i watched one of free lees videos and haven't been able to eat chicken since either contact freelee and joey and daniel i'm sure they would be helpful with ideas tips and supportive!,1,NOT
yeah i definitely agree that freelee should be nicer and more approachable' i don't even like her and i have been a vegetarian for like  years she doesn't inspire me to want to become vegan people like kalel for instance do that way more her body is beautiful but to be honest i think trish's body is beautiful too.,1,NOT
beans lentils grains yes you can gain weight but only if you are getting too much oil and sugar and fat i'm so happy for you!,1,NOT
this won't last weeks trish hasn't done her homework i'm not a vegan crusader but trish is just going head first for quick snack fixes none of these things she has shown are meals.,1,NOT
watch momytang's videos,1,NOT
mommytang has the best vegan recipes!,1,NOT
remember u can still have starbucks!! just ask for coconut milk instead of dairy :,1,NOT
you need to eat pasta rice and potatoes too almond milk tastes the same as cow milk so have that with your starbucks!!!,1,NOT
make sure to buy vegan junk food ),1,NOT
any veggies that are dark colours and nuts are super high in protein,1,NOT
i'm so proud of you i'm vegan and i can honestly say it is the best decision i've ever made so excited for you and hope you enjoy your experience,1,NOT
i am so happy for you don't apologize you are doing fine its always a little hard at first but you'll get the hang of it and plus you have the whole vegan community to help you out eat potatoes rice beans cooked veggies pasta you can eat all the pasta you want lots of fruit and eat more watermelon and cantaloupe cause they're low in calories and wouldn't fill you up and you might end up starving yourself which you don't want to do track your calories for the first week so you don't under eat good luck trish 3,1,NOT
"this is awesome,girl.keep going,this lifestyle is amazing",1,NOT
i love how she is reviewing fruit as if people don't know what grapes are hahaha,1,NOT
gardien chick'n nuggets strips and fishless fillets daiya raised vegetable pizza earth island cheddar and mozzarella cheeze earth balance classic spread vegan butter a great milk replacement is soy milk for an authentic milk tastes or silk almond milks they come in a sweetened version unsweetened vanilla and chocolate many of the cliff bars also do not contain eggs or dairy even the chocolate ship one good for a snack on the go something i love is frying green beans with avocado oil and herb salt toast with avocado on it is a great snack as well order the arbonne vanilla protein shake it's vegan for protein use a blender and mix almond milk banana and arbonne protein for the yummiest shake ever,1,NOT
how do you sleep at night being a fake and a liar?,3,NOT
being vegan is easy and feels amazing i've been skinny fat all my life--thin but unhealthy when i went vegan i lost a few pounds right away my digestion improved so much and stomach cramps disappeared and i learned how to feed myself food that's satisfying and yummy i don't miss eating animals at all.,1,NOT
steamed white rice with nori sheets and sliced avocado for vegan sushi... love you girlam so proud of you flawless inside and out!! love an italian/hispanic girl from mar vista by santa monica........,1,NOT
im so proud of you trisha!!!!,1,NOT
i want you to be aware that some people start off pretty rocky when they first go vegan from either not being sure what to eat and how much or from your body cleansing its self once you start a healthy diet your body wants to release all the junk toxic food you have been eating before and that's why people feel tired sick gain weight etc and it gets mistaken that veganism is doing that to your body but really it's the food you ate before releasing just stick with and you'll feel amazing!! and get great results this is what happened to me in the beginning but i kept going and adjusting to what worked for me and i'm soooo glad i did because it was one of the best decisions of my life!!!! almost every problem i struggled with mentally and physically) wishing all my luck towards you trisha❤️❤️❤️❤️❤️,1,NOT
